company_id,group_id,sector,tipo,sector_set,n_sectors,top_sector_score,tenor,product_fit,confidence
COMP_0842,GROUP_0053,construcción,producto,construcción,1,0.504889,6 meses,Factoring | Reserve · póliza | Seguro de cobro,0.0377955
COMP_0843,GROUP_0218,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.299128
COMP_0844,GROUP_0088,holding / tesorería,producto,holding / tesorería | construcción,2,0.716317,largo,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.0383929
COMP_0845,GROUP_0222,comercio minorista,producto,comercio minorista,1,0.699981,días,Yield · barrido | Reserve · póliza | FX Shield,0.185382
COMP_0846,GROUP_0141,hostelería,servicio,hostelería | alquiler / inmobiliario | industria,3,0.78,6 meses,Reserve · póliza | Yield · barrido | Factoring | Confirming,0.198809
COMP_0847,GROUP_0037,servicios profesionales,mixto,servicios profesionales | mayorista / distribución | construcción,3,0.581331,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0778655
COMP_0848,GROUP_0126,comercio minorista,mixto,comercio minorista,1,0.588681,días,Reserve · póliza | FX Shield | Yield · barrido,0.131817
COMP_0849,GROUP_0246,mayorista / distribución,mixto,mayorista / distribución,1,0.536246,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.139198
COMP_0850,GROUP_0114,comercio minorista,mixto,comercio minorista | hostelería | mayorista / distribución,3,0.615193,días,Reserve · póliza | Yield · barrido | FX Shield,0.389391
COMP_0851,GROUP_0211,,insuficiente,,0,,,,
COMP_0852,GROUP_0090,comercio minorista,mixto,comercio minorista | hostelería,2,0.658901,días,Reserve · póliza | Yield · barrido | FX Shield,0.175752
COMP_0853,GROUP_0001,construcción,producto,construcción,1,0.475,6 meses,Reserve · póliza,0.0621724
COMP_0854,GROUP_0131,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.28283
COMP_0855,GROUP_0006,holding / tesorería,servicio,holding / tesorería | servicios profesionales | mayorista / distribución,3,0.509838,largo,Reserve · póliza | Yield · barrido | FX Shield,0.379065
COMP_0856,GROUP_0101,transporte / logística,mixto,transporte / logística,1,0.78,días,Factoring | Reserve · póliza | Confirming,0.109106
COMP_0857,GROUP_0097,construcción,producto,construcción | mayorista / distribución | industria,3,0.606166,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0685162
COMP_0858,GROUP_0048,holding / tesorería,producto,holding / tesorería | mayorista / distribución,2,0.658827,largo,Reserve · póliza | Factoring | FX Shield | Confirming,0.0636766
COMP_0859,GROUP_0150,holding / tesorería,mixto,holding / tesorería,1,0.546292,largo,Reserve · póliza | FX Shield | Yield · barrido,0.0907198
COMP_0860,GROUP_0199,comercio minorista,producto,comercio minorista,1,0.81861,días,Reserve · póliza | FX Shield | Yield · barrido,0.176912
COMP_0861,GROUP_0226,comercio minorista,producto,comercio minorista,1,0.721281,días,Yield · barrido | Reserve · póliza | FX Shield,0.366966
COMP_0862,GROUP_0132,servicios profesionales,mixto,servicios profesionales | comercio minorista,2,0.582855,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.0470111
COMP_0863,GROUP_0142,comercio minorista,producto,comercio minorista | mayorista / distribución | construcción,3,0.591187,días,Reserve · póliza | FX Shield | Yield · barrido,0.0888065
COMP_0864,GROUP_0218,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.0836949
COMP_0865,GROUP_0230,industria,producto,industria | mayorista / distribución | holding / tesorería,3,0.545755,12 meses,Factoring | Reserve · póliza | Confirming | FX Shield,0.121878
COMP_0866,GROUP_0102,mayorista / distribución,mixto,mayorista / distribución,1,0.465416,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,0.126642
COMP_0867,GROUP_0103,holding / tesorería,producto,holding / tesorería,1,0.712407,largo,Yield · barrido | FX Shield | Reserve · póliza,0.0891131
COMP_0868,GROUP_0096,servicios profesionales,servicio,servicios profesionales,1,0.793382,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.0657078
COMP_0869,GROUP_0228,comercio minorista,producto,comercio minorista | mayorista / distribución | construcción,3,0.613289,días,Reserve · póliza | Factoring | Yield · barrido | Confirming,0.107725
COMP_0870,GROUP_0142,hostelería,servicio,hostelería,1,0.539312,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.2506
COMP_0871,GROUP_0021,servicios profesionales,servicio,servicios profesionales | mayorista / distribución,2,0.558608,6 meses,Factoring | Reserve · póliza | Confirming | Yield · barrido,0.0382619
COMP_0872,GROUP_0236,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.638463,largo,Reserve · póliza | Yield · barrido | FX Shield,0.0144951
COMP_0873,GROUP_0023,mayorista / distribución,mixto,mayorista / distribución | hostelería,2,0.538868,12 meses,Reserve · póliza | Factoring | Confirming | FX Shield,0.28896
COMP_0874,GROUP_0185,mayorista / distribución,producto,mayorista / distribución | comercio minorista | construcción,3,0.606032,12 meses,Reserve · póliza | Factoring | Confirming | Seguro de cobro,0.133457
COMP_0875,GROUP_0141,hostelería,servicio,hostelería | software / suscripción | energía,3,0.78,6 meses,FX Shield | Reserve · póliza | Yield · barrido | Factoring,0.343146
COMP_0876,GROUP_0189,comercio minorista,producto,comercio minorista,1,0.726172,días,Reserve · póliza | FX Shield | Yield · barrido,0.0135457
COMP_0877,GROUP_0127,comercio minorista,producto,comercio minorista | mayorista / distribución,2,0.740938,días,Reserve · póliza | FX Shield | Yield · barrido,0.38116
COMP_0878,GROUP_0147,hostelería,mixto,hostelería | comercio minorista,2,0.616591,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.225008
COMP_0879,GROUP_0108,comercio minorista,producto,comercio minorista | hostelería,2,0.693007,días,Reserve · póliza | Yield · barrido | FX Shield,0.031719
COMP_0880,GROUP_0218,comercio minorista,mixto,comercio minorista,1,0.633064,días,Reserve · póliza | FX Shield | Yield · barrido,0.0487032
COMP_0881,GROUP_0071,servicios profesionales,mixto,servicios profesionales,1,0.478535,6 meses,Yield · barrido | Reserve · póliza,0.0876437
COMP_0882,GROUP_0101,servicios profesionales,servicio,servicios profesionales,1,0.533248,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.0136782
COMP_0883,GROUP_0194,comercio minorista,producto,comercio minorista,1,0.837251,días,Yield · barrido | Reserve · póliza | FX Shield,0.0362065
COMP_0884,GROUP_0222,comercio minorista,producto,comercio minorista,1,0.696019,días,Yield · barrido | Reserve · póliza | FX Shield,0.151181
COMP_0885,GROUP_0158,comercio minorista,servicio,comercio minorista,1,0.518859,días,Reserve · póliza | FX Shield | Yield · barrido,0.295739
COMP_0886,GROUP_0161,servicios profesionales,servicio,servicios profesionales,1,0.541791,6 meses,Reserve · póliza | Yield · barrido,0.230606
COMP_0887,GROUP_0048,holding / tesorería,producto,holding / tesorería | mayorista / distribución,2,0.649225,largo,Reserve · póliza | Factoring | FX Shield | Confirming,0.175098
COMP_0888,GROUP_0142,hostelería,producto,hostelería | comercio minorista | construcción,3,0.590079,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.265901
COMP_0889,GROUP_0130,servicios profesionales,servicio,servicios profesionales,1,0.482139,6 meses,Yield · barrido | Reserve · póliza,0.021001
COMP_0890,GROUP_0245,hostelería,servicio,hostelería | alquiler / inmobiliario | energía,3,0.78,6 meses,Reserve · póliza | FX Shield | Yield · barrido | Factoring,0.123844
COMP_0891,GROUP_0081,comercio minorista,producto,comercio minorista,1,0.80204,días,Reserve · póliza | Yield · barrido | FX Shield,0.0241051
COMP_0892,GROUP_0142,servicios profesionales,servicio,servicios profesionales,1,0.568261,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.200955
COMP_0893,GROUP_0011,comercio minorista,mixto,comercio minorista | hostelería | mayorista / distribución,3,0.628034,días,Reserve · póliza | Yield · barrido | FX Shield,0.313991
COMP_0894,GROUP_0172,holding / tesorería,producto,holding / tesorería,1,0.731462,largo,Reserve · póliza | FX Shield | Yield · barrido,0.0160818
COMP_0895,GROUP_0016,construcción,producto,construcción | comercio minorista | hostelería,3,0.589572,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.155004
COMP_0896,GROUP_0114,comercio minorista,servicio,comercio minorista | hostelería,2,0.567119,días,Reserve · póliza | Yield · barrido | FX Shield,0.300058
COMP_0897,GROUP_0081,comercio minorista,producto,comercio minorista,1,0.789553,días,Reserve · póliza | FX Shield | Yield · barrido,0.239685
COMP_0898,GROUP_0011,comercio minorista,mixto,comercio minorista | hostelería,2,0.675466,días,Reserve · póliza | Yield · barrido | FX Shield,0.236169
COMP_0899,GROUP_0093,software / suscripción,servicio,software / suscripción,1,0.78,largo,Yield · barrido | FX Shield | Reserve · póliza,0.149024
COMP_0900,GROUP_0199,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.60455,12 meses,Reserve · póliza,0.00844531
COMP_0901,GROUP_0017,comercio minorista,producto,comercio minorista,1,0.826481,días,Reserve · póliza | FX Shield | Yield · barrido,0.0635043
COMP_0902,GROUP_0217,construcción,producto,construcción | mayorista / distribución,2,0.634347,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0656087
COMP_0903,GROUP_0079,alquiler / inmobiliario,mixto,alquiler / inmobiliario,1,0.78,largo,Yield · barrido | Reserve · póliza | Seguro de cobro,0.145983
COMP_0904,GROUP_0129,comercio minorista,producto,comercio minorista,1,0.772628,días,Reserve · póliza | Yield · barrido | FX Shield,0.088093
COMP_0905,GROUP_0065,mayorista / distribución,producto,mayorista / distribución | comercio minorista,2,0.623882,12 meses,Reserve · póliza | Yield · barrido | FX Shield,0.230947
COMP_0906,GROUP_0238,comercio minorista,producto,comercio minorista | construcción | hostelería,3,0.635109,6 meses,Reserve · póliza | Yield · barrido | FX Shield | Factoring,0.223062
COMP_0907,GROUP_0022,construcción,producto,construcción | mayorista / distribución,2,0.630466,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.119244
COMP_0908,GROUP_0022,alquiler / inmobiliario,mixto,alquiler / inmobiliario | servicios profesionales,2,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | Seguro de cobro,0.15609
COMP_0909,GROUP_0220,mayorista / distribución,producto,mayorista / distribución,1,0.722078,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.360454
COMP_0910,GROUP_0172,holding / tesorería,servicio,holding / tesorería,1,0.731048,largo,Reserve · póliza | FX Shield | Yield · barrido,0.151475
COMP_0911,GROUP_0172,comercio minorista,producto,comercio minorista | holding / tesorería,2,0.661195,días,Reserve · póliza | Yield · barrido | FX Shield,0.0337829
COMP_0912,GROUP_0185,comercio minorista,producto,comercio minorista | mayorista / distribución | construcción,3,0.650383,días,Reserve · póliza | Factoring | Confirming | Seguro de cobro,0.291961
COMP_0913,GROUP_0108,holding / tesorería,producto,holding / tesorería | mayorista / distribución,2,0.603394,largo,Reserve · póliza | Factoring | FX Shield | Confirming,0.120566
COMP_0914,GROUP_0244,servicios profesionales,servicio,servicios profesionales,1,0.512086,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.263257
COMP_0915,GROUP_0088,holding / tesorería,servicio,holding / tesorería,1,0.509725,largo,Reserve · póliza | FX Shield | Yield · barrido,0.257003
COMP_0916,GROUP_0150,,insuficiente,,0,,,,
COMP_0917,GROUP_0217,,insuficiente,,0,,,,
COMP_0918,GROUP_0179,servicios profesionales,mixto,servicios profesionales | construcción,2,0.537082,6 meses,Reserve · póliza | Yield · barrido,0.0270471
COMP_0919,GROUP_0230,mayorista / distribución,mixto,mayorista / distribución,1,0.685227,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.310395
COMP_0920,GROUP_0122,hostelería,producto,hostelería | comercio minorista,2,0.78,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0281566
COMP_0921,GROUP_0183,construcción,producto,construcción | comercio minorista,2,0.608132,6 meses,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.070026
COMP_0922,GROUP_0096,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.634931,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0232367
COMP_0923,GROUP_0126,comercio minorista,producto,comercio minorista | construcción,2,0.68813,días,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.0142172
COMP_0924,GROUP_0065,comercio minorista,producto,comercio minorista,1,0.731618,días,Yield · barrido | Reserve · póliza | FX Shield,0.316131
COMP_0925,GROUP_0021,construcción,producto,construcción,1,0.553425,6 meses,Reserve · póliza | Yield · barrido,0.022414
COMP_0926,GROUP_0217,servicios profesionales,servicio,servicios profesionales,1,0.68,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.174978
COMP_0927,GROUP_0108,comercio minorista,producto,comercio minorista,1,0.702241,días,Reserve · póliza | FX Shield | Yield · barrido,0.237248
COMP_0928,GROUP_0131,servicios profesionales,servicio,servicios profesionales | industria | transporte / logística,3,0.564575,6 meses,Reserve · póliza | Yield · barrido,0.32622
COMP_0929,GROUP_0067,hostelería,servicio,hostelería,1,0.543662,6 meses,Yield · barrido | Reserve · póliza | FX Shield,0.388988
COMP_0930,GROUP_0246,mayorista / distribución,mixto,mayorista / distribución,1,0.578782,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.131758
COMP_0931,GROUP_0084,mayorista / distribución,mixto,mayorista / distribución,1,0.603056,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,0.252605
COMP_0932,GROUP_0081,hostelería,servicio,hostelería | alquiler / inmobiliario,2,0.78,6 meses,Reserve · póliza | Yield · barrido | FX Shield | Seguro de cobro,0.0887179
COMP_0933,GROUP_0152,,mixto,,0,,,,0.0262529
COMP_0934,GROUP_0184,holding / tesorería,producto,holding / tesorería,1,0.727527,largo,Yield · barrido | FX Shield | Reserve · póliza,0.132551
COMP_0935,GROUP_0018,alquiler / inmobiliario,mixto,alquiler / inmobiliario | construcción | mayorista / distribución,3,0.78,largo,Reserve · póliza | Factoring | Seguro de cobro | Confirming,0.285604
COMP_0936,GROUP_0046,construcción,mixto,construcción | industria,2,0.525366,6 meses,Factoring | Reserve · póliza | Confirming | Yield · barrido,0.0658177
COMP_0937,GROUP_0172,comercio minorista,producto,comercio minorista | holding / tesorería,2,0.682115,días,Reserve · póliza | Yield · barrido | FX Shield,0.119707
COMP_0938,GROUP_0050,servicios profesionales,mixto,servicios profesionales,1,0.471907,6 meses,Yield · barrido | Reserve · póliza,0.0503782
COMP_0939,GROUP_0001,mayorista / distribución,producto,mayorista / distribución,1,0.490355,12 meses,Reserve · póliza,0.0708282
COMP_0940,GROUP_0217,alquiler / inmobiliario,servicio,alquiler / inmobiliario,1,0.78,largo,Yield · barrido | Reserve · póliza | Seguro de cobro,0.205027
COMP_0941,GROUP_0158,comercio minorista,producto,comercio minorista,1,0.715048,días,Reserve · póliza | FX Shield | Yield · barrido,0.286741
