company_id,group_id,business_kind,sector_set,n_sectors,top_sector,top_sector_score,tenor,product_fit,kind_score,goods_score,service_score,regime_id,regime_label,confidence,n_tx,n_cat_tx,has_invoices,uncat_share,has_tpv,has_confirming,has_factoring,has_saving,has_lineofcredit,payroll_share,pos_cash_share,dso,dpo,n_customers,hhi_ar,goods_docs,service_tokens,runway_m
COMP_0730,GROUP_0041,producto,comercio minorista,1,comercio minorista,0.895868,días,Reserve · póliza | Yield · barrido | FX Shield,-0.0804126,0.5029,0.422487,3,liquidación de efectivo + retirada de efectivo,0.197371,5147,342,false,0.774639,0,0,0,0,0,0,0.692149,,,,,,,1.28212
COMP_0731,GROUP_0149,mixto,mayorista / distribución,1,mayorista / distribución,0.493405,12 meses,Factoring | Confirming | Yield · barrido | Reserve · póliza,-0.0166107,0.453636,0.437025,3,liquidación de efectivo + retirada de efectivo,0.0220502,889,884,true,0.0141148,0,0,0,0,0,0,0,,27.5,1223,0.00389374,0,0,2.02721
COMP_0732,GROUP_0022,mixto,servicios profesionales,1,servicios profesionales,0.72,6 meses,Yield · barrido | Factoring | Reserve · póliza,-0.0124337,0.396074,0.383641,2,cobros,0.125332,133,64,true,0.0467583,0,0,0,0,0,0,0,,0,1,,0,0.184211,44.5154
COMP_0733,GROUP_0129,producto,comercio minorista,1,comercio minorista,0.702984,días,Reserve · póliza | Yield · barrido | FX Shield,-0.153056,0.527743,0.374686,3,liquidación de efectivo + retirada de efectivo,0.0369647,115,56,true,0.845756,0,0,0,0,0,0,0.0249432,30,70,3,1,0,0.02,1.41723
COMP_0734,GROUP_0041,insuficiente,,0,,,,,,,,,sin cobertura,,21,3,false,0.990463,0,0,0,0,0,0,1,,,,,,,6.41338
COMP_0735,GROUP_0200,insuficiente,,0,,,,,,,,,sin cobertura,,30,5,true,0.806818,0,0,0,0,0,0,0,,,0,,0,0,18560.4
COMP_0736,GROUP_0184,producto,holding / tesorería,1,holding / tesorería,0.755075,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.322065,0.428749,0.106684,2,cobros,0.0577466,44,36,false,0.00116932,0,0,0,0,0,0,0,,,,,,,0.0792625
COMP_0737,GROUP_0205,servicio,servicios profesionales,1,servicios profesionales,0.572215,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.0805663,0.465873,0.546439,0,seguridad social + nóminas,0.165435,1263,1193,true,0.0012555,0,0,0,0,0,0.298716,0,31,29,92,0.135892,0,0,2.01245
COMP_0738,GROUP_0064,mixto,hostelería | servicios profesionales,2,hostelería,0.510957,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.00531223,0.567109,0.572421,0,seguridad social + nóminas,0.144265,330,294,false,0.002116,0,0,0,0,0,0.197845,0.00036513,,,,,,,0.089995
COMP_0739,GROUP_0187,servicio,servicios profesionales,1,servicios profesionales,0.621741,6 meses,Yield · barrido | Reserve · póliza,0.206644,0.408244,0.614888,0,seguridad social + nóminas,0.338261,634,412,false,0.146664,0,0,0,0,0,0.725572,0,,,,,,,1.50407
COMP_0740,GROUP_0044,mixto,comercio minorista | construcción | servicios profesionales,3,comercio minorista,0.552192,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.0173872,0.425545,0.442932,3,liquidación de efectivo + retirada de efectivo,0.00616518,171,66,true,0.751863,0,0,0,0,0,0,0.00863928,60,60,14,0.17593,0,0.043956,1.04664
COMP_0741,GROUP_0013,mixto,comercio minorista,1,comercio minorista,0.571741,días,Reserve · póliza | Yield · barrido | FX Shield,0.0100992,0.419848,0.429947,3,liquidación de efectivo + retirada de efectivo,0.145118,919,356,true,0.77529,0,0,0,0,0,0.00566722,0.0064121,18,7,204,0.1168,0,0,1.81619
COMP_0742,GROUP_0047,mixto,holding / tesorería,1,holding / tesorería,0.674317,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.0688857,0.551019,0.482133,3,liquidación de efectivo + retirada de efectivo,0.0693999,2273,2231,true,0.000133057,0,0,0,0,0,0.000138646,1.39186e-06,30,7,7,0.937625,0,0.00569801,-0.00244835
COMP_0743,GROUP_0033,servicio,software / suscripción | alquiler / inmobiliario | servicios profesionales,3,software / suscripción,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.13284,0.551121,0.683962,1,liquidación TPV + cobros masivos,0.201296,4158,2732,true,0.0510243,0,0,0,0,1,0.236342,0.00446081,30,0,52,0.159943,0,0.101948,13.9107
COMP_0744,GROUP_0032,producto,comercio minorista,1,comercio minorista,0.893382,días,Reserve · póliza | Yield · barrido | FX Shield,-0.32729,0.504143,0.176852,3,liquidación de efectivo + retirada de efectivo,0.297856,180,85,false,0.911603,0,0,0,0,0,0,0.635087,,,,,,,1.48788
COMP_0745,GROUP_0058,producto,comercio minorista | software / suscripción,2,comercio minorista,0.812234,días,Reserve · póliza | Yield · barrido | FX Shield,-0.136683,0.634736,0.498054,1,liquidación TPV + cobros masivos,0.023381,1109,912,true,0.177716,0,0,0,0,1,0.00232142,0.128908,0,0,28,0.0687823,0,0.00477327,0.21212
COMP_0746,GROUP_0222,producto,comercio minorista,1,comercio minorista,0.710359,días,Yield · barrido | Reserve · póliza | FX Shield,-0.16883,0.708575,0.539745,1,liquidación TPV + cobros masivos,0.120964,692,590,true,0.108851,0,0,0,0,0,0.062229,0.0336289,0,15,85,0.0232326,0,0,6.31988
COMP_0747,GROUP_0172,mixto,comercio minorista,1,comercio minorista,0.682715,días,Reserve · póliza | FX Shield | Yield · barrido,-0.0244463,0.62179,0.597343,1,liquidación TPV + cobros masivos,0.0107661,5480,3771,false,0.609206,0,0,0,0,0,0.00401008,0.0548633,,,,,,,0.000104707
COMP_0748,GROUP_0074,producto,comercio minorista | mayorista / distribución,2,comercio minorista,0.611692,días,Reserve · póliza | Yield · barrido | FX Shield,-0.128459,0.617233,0.488774,1,liquidación TPV + cobros masivos,0.102051,1878,1491,false,0.13574,0,0,0,0,1,4.18369e-06,0.000524258,,,,,,,1.0863
COMP_0749,GROUP_0243,servicio,servicios profesionales,1,servicios profesionales,0.482691,6 meses,Reserve · póliza | Yield · barrido,0.0726755,0.280447,0.353123,2,cobros,0.22428,301,91,false,0.984567,0,0,0,0,0,0,0,,,,,,,0.0709146
COMP_0750,GROUP_0172,producto,comercio minorista,1,comercio minorista,0.708627,días,Reserve · póliza | FX Shield | Yield · barrido,-0.196545,0.692833,0.496288,1,liquidación TPV + cobros masivos,0.0122356,2775,1890,false,0.283716,0,0,0,0,0,0.00345172,0.0176734,,,,,,,-9.4596e-18
COMP_0751,GROUP_0142,mixto,comercio minorista | hostelería,2,comercio minorista,0.606079,días,Reserve · póliza | Yield · barrido | FX Shield,-0.0667742,0.605447,0.538672,1,liquidación TPV + cobros masivos,0.167612,1301,1248,true,0.00511983,0,0,0,0,0,0.077959,0.053884,,7,0,,0,0,0.607434
COMP_0752,GROUP_0236,servicio,servicios profesionales | holding / tesorería,2,servicios profesionales,0.528811,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.130136,0.533761,0.663897,1,liquidación TPV + cobros masivos,0.0289794,663,441,false,0.0399146,0,0,0,0,0,0.111721,0.00153627,,,,,,,0.431955
COMP_0753,GROUP_0170,mixto,holding / tesorería,1,holding / tesorería,0.733948,largo,Yield · barrido | FX Shield | Reserve · póliza,0.0303552,0.348799,0.379154,0,seguridad social + nóminas,0.0701846,398,346,false,0.113375,0,0,0,0,0,0.000407708,0,,,,,,,11.567
COMP_0754,GROUP_0211,producto,comercio minorista | construcción,2,comercio minorista,0.661402,días,Reserve · póliza | FX Shield | Yield · barrido,-0.499306,0.589685,0.0903792,3,liquidación de efectivo + retirada de efectivo,0.0243365,4697,672,false,0.140446,0,0,0,0,0,0,0.00118641,,,,,,,0.123525
COMP_0755,GROUP_0103,mixto,comercio minorista,1,comercio minorista,0.654961,días,Reserve · póliza | FX Shield | Yield · barrido,0.00889842,0.671292,0.680191,1,liquidación TPV + cobros masivos,0.198254,8068,7713,false,0.0184149,0,0,0,0,0,0.0100523,0.0423073,,,,,,,0.0198171
COMP_0756,GROUP_0104,producto,comercio minorista | construcción | mayorista / distribución,3,comercio minorista,0.620977,días,Reserve · póliza | Factoring | Confirming | Seguro de cobro,-0.161378,0.623113,0.461735,1,liquidación TPV + cobros masivos,0.218479,1955,1564,true,0.192125,0,0,0,0,0,0.0133753,0.0913783,77,65,188,0.0340769,0,0,0.476723
COMP_0757,GROUP_0133,mixto,servicios profesionales | holding / tesorería | mayorista / distribución,3,servicios profesionales,0.679071,6 meses,Factoring | Reserve · póliza | Yield · barrido | FX Shield,0.016523,0.526115,0.542638,0,seguridad social + nóminas,0.0658197,408,338,true,0.102786,0,0,0,0,0,0.0313475,0,134.5,32,4,1,0,0.06,0.0226567
COMP_0758,GROUP_0169,insuficiente,,0,,,,,,,,,sin cobertura,,122,12,false,0.696217,0,0,0,0,0,0,0,,,,,,,0.237893
COMP_0759,GROUP_0094,servicio,comercio minorista,1,comercio minorista,0.688396,días,Reserve · póliza | FX Shield | Yield · barrido,0.106052,0.498546,0.604597,3,liquidación de efectivo + retirada de efectivo,0.14613,1185,683,true,0.419235,0,0,0,0,0,0,0.830793,29,15,3,0.878919,0,0.128631,0.008869
COMP_0760,GROUP_0249,servicio,hostelería | comercio minorista,2,hostelería,0.570174,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.200853,0.623239,0.824093,1,liquidación TPV + cobros masivos,0.292226,4635,3844,false,0.0497123,0,0,0,0,0,0.26737,0.294422,,,,,,,-0.77869
COMP_0761,GROUP_0199,producto,holding / tesorería | comercio minorista,2,holding / tesorería,0.677196,largo,Reserve · póliza | Yield · barrido | FX Shield,-0.366129,0.556752,0.190623,3,liquidación de efectivo + retirada de efectivo,0.0918332,575,60,false,0.248018,0,0,0,0,0,0,5.08614e-05,,,,,,,0.346202
COMP_0762,GROUP_0051,producto,comercio minorista,1,comercio minorista,0.844294,días,Reserve · póliza | FX Shield | Yield · barrido,-0.0830752,0.463753,0.380678,3,liquidación de efectivo + retirada de efectivo,0.0417739,1216,821,false,0.364661,0,0,0,0,0,0,0.0981331,,,,,,,0.553543
COMP_0763,GROUP_0095,servicio,servicios profesionales,1,servicios profesionales,0.511551,6 meses,Reserve · póliza | Yield · barrido,0.254161,0.551367,0.805528,1,liquidación TPV + cobros masivos,0.0313506,504,446,false,0.00803345,0,0,0,0,0,0.191263,0.0180308,,,,,,,0.0713822
COMP_0764,GROUP_0022,mixto,servicios profesionales | holding / tesorería,2,servicios profesionales,0.72,6 meses,Reserve · póliza | Yield · barrido | Factoring | FX Shield,-0.0172907,0.529966,0.512675,2,cobros,0.019692,274,215,true,0.0448005,0,0,0,0,0,1.91328e-05,0,32,22,10,0.392172,0,0.386792,-4.83544
COMP_0765,GROUP_0016,producto,comercio minorista,1,comercio minorista,0.776669,días,Reserve · póliza | FX Shield | Yield · barrido,-0.186404,0.483506,0.297102,3,liquidación de efectivo + retirada de efectivo,0.126806,1567,831,true,0.623526,0,0,0,0,0,0,0.0147156,0,8,80,0.184024,0,0,0.165991
COMP_0766,GROUP_0212,mixto,comercio minorista | hostelería,2,comercio minorista,0.525093,días,Reserve · póliza | Yield · barrido | FX Shield,-0.0463938,0.654308,0.607914,1,liquidación TPV + cobros masivos,0.335553,1923,1794,false,0.00798464,0,0,0,0,0,0.0654746,0.00758733,,,,,,,1.42893
COMP_0767,GROUP_0054,servicio,servicios profesionales,1,servicios profesionales,0.530882,6 meses,Reserve · póliza | Yield · barrido,0.0807757,0.496272,0.577047,0,seguridad social + nóminas,0.00637891,231,231,false,0,0,0,0,0,0,0.00932412,0,,,,,,,0.0451945
COMP_0768,GROUP_0127,servicio,servicios profesionales,1,servicios profesionales,0.482829,6 meses,Yield · barrido | Reserve · póliza,0.189826,0.355841,0.545667,1,liquidación TPV + cobros masivos,0.0165555,68,59,false,4.76691e-05,0,0,0,0,0,0,0,,,,,,,20.4438
COMP_0769,GROUP_0114,servicio,servicios profesionales,1,servicios profesionales,0.5498,6 meses,Reserve · póliza | Yield · barrido,0.163492,0.573737,0.737228,1,liquidación TPV + cobros masivos,0.229962,15138,7585,false,0.34023,0,0,1,0,0,0.0841618,4.42038e-07,,,,,,,0.112899
COMP_0770,GROUP_0082,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.54664,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.138682,0.486094,0.347412,0,seguridad social + nóminas,0.0763171,492,476,true,0.0792154,0,0,0,0,0,0.00985961,0,18.5,11,10,0.947065,0,0,4.85847
COMP_0771,GROUP_0175,insuficiente,,0,,,,,,,,,sin cobertura,,147,10,false,0.398047,0,0,0,0,0,0,0,,,,,,,32.8177
COMP_0772,GROUP_0023,producto,comercio minorista | construcción | mayorista / distribución,3,comercio minorista,0.568321,días,Reserve · póliza | Factoring | Yield · barrido | Confirming,-0.124464,0.575675,0.45121,1,liquidación TPV + cobros masivos,0.152176,1768,1675,true,0.0434676,0,0,0,0,0,0.0598851,0.00236386,14,17,16,0.251982,0,0,4.07055
COMP_0773,GROUP_0112,servicio,servicios profesionales,1,servicios profesionales,0.72,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.156224,0.656141,0.812365,1,liquidación TPV + cobros masivos,0.279439,12773,12361,true,0.00191168,0,0,0,0,0,0.100303,0.0594619,0,0,317,0.550214,0,0.0336613,2.49401
COMP_0774,GROUP_0103,producto,holding / tesorería | mayorista / distribución,2,holding / tesorería,0.652755,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.181427,0.580779,0.399352,1,liquidación TPV + cobros masivos,0.149553,690,645,false,0.000104371,0,0,0,0,1,0.00397599,0,,,,,,,0.0448078
COMP_0775,GROUP_0211,producto,comercio minorista | construcción,2,comercio minorista,0.685881,días,Reserve · póliza | Factoring | Yield · barrido | FX Shield,-0.122198,0.462872,0.340674,3,liquidación de efectivo + retirada de efectivo,0.0985994,1072,305,true,0.666725,0,0,0,0,0,0,0.00828082,23,17,219,0.108015,0,0.0166074,1.09916
COMP_0776,GROUP_0158,mixto,holding / tesorería,1,holding / tesorería,0.658347,largo,Reserve · póliza | FX Shield | Yield · barrido,0.018929,0.327879,0.346808,0,seguridad social + nóminas,0.165479,171,118,false,0.135371,0,0,0,0,0,0.0342961,0,,,,,,,5.32794e-15
COMP_0777,GROUP_0179,mixto,,0,,,,,0.0464779,0.322908,0.369386,2,cobros,0.20299,555,188,false,0.638873,0,0,0,0,0,0,0,,,,,,,2.10707
COMP_0778,GROUP_0238,mixto,mayorista / distribución,1,mayorista / distribución,0.540083,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.0453592,0.576147,0.530788,1,liquidación TPV + cobros masivos,0.108497,1517,1418,true,0.00675695,0,0,0,0,0,0.0224213,0,3,30,79,0.0526967,0,0,0.0606962
COMP_0779,GROUP_0108,producto,holding / tesorería,1,holding / tesorería,0.680889,largo,Yield · barrido | FX Shield | Reserve · póliza,-0.242773,0.514941,0.272168,2,cobros,0.0481331,172,93,true,0.425958,0,0,0,0,0,0.00137237,0,0,9,22,0.793371,0,0,2.82996
COMP_0780,GROUP_0065,mixto,comercio minorista | hostelería,2,comercio minorista,0.619922,días,Yield · barrido | Reserve · póliza | FX Shield,-0.0353266,0.744041,0.708714,1,liquidación TPV + cobros masivos,0.208768,3843,3140,true,0.136314,0,0,0,0,0,0.0865127,0.0519899,5,55,14,0.315549,0,0.0237113,2.0318
COMP_0781,GROUP_0170,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.567405,12 meses,Reserve · póliza,-0.28814,0.494615,0.206475,2,cobros,0.23033,208,90,false,0.331826,0,0,0,0,0,0,0,,,,,,,0.346609
COMP_0782,GROUP_0130,servicio,servicios profesionales,1,servicios profesionales,0.482277,6 meses,Reserve · póliza | Yield · barrido,0.230895,0.298467,0.529362,2,cobros,0.0870484,3157,1207,false,0.793985,0,0,0,0,0,0,0,,,,,,,0.0376618
COMP_0783,GROUP_0122,servicio,servicios profesionales,1,servicios profesionales,0.55653,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.163291,0.364856,0.528146,2,cobros,0.142877,241,77,true,0.712061,0,0,0,0,0,0.00104837,0,60,29,19,0.397937,0,0.0611765,2.20773
COMP_0784,GROUP_0149,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.595992,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.285632,0.531487,0.245855,2,cobros,0.203992,140,108,true,0.0555533,0,0,0,0,0,0,0,,180,2,0.974468,0,0,
COMP_0785,GROUP_0140,servicio,servicios profesionales,1,servicios profesionales,0.575898,6 meses,Reserve · póliza | Yield · barrido,0.194297,0.499793,0.69409,0,seguridad social + nóminas,0.103245,871,864,false,0,0,0,0,0,0,0.096845,0,,,,,,,0.0329171
COMP_0786,GROUP_0017,servicio,servicios profesionales,1,servicios profesionales,0.496914,6 meses,Reserve · póliza | Yield · barrido,0.118534,0.580157,0.698691,1,liquidación TPV + cobros masivos,0.101918,2870,2476,false,0.00387411,0,0,0,0,1,0.0066097,3.08831e-05,,,,,,,0.363618
COMP_0787,GROUP_0008,mixto,construcción,1,construcción,0.51852,6 meses,Factoring | Reserve · póliza | Seguro de cobro,-0.051628,0.440123,0.388494,2,cobros,0.239302,80,37,true,0.355591,0,0,0,1,0,0,0,30,29,6,1,0,0.0294118,0.980726
COMP_0788,GROUP_0045,mixto,comercio minorista | hostelería,2,comercio minorista,0.679146,días,Reserve · póliza | Yield · barrido | FX Shield,0.00452603,0.706836,0.711362,1,liquidación TPV + cobros masivos,0.226299,4495,4426,true,0.00738469,0,1,0,0,0,0.205787,0.357996,0,56,235,0.796615,0,0,0.022969
COMP_0789,GROUP_0115,producto,comercio minorista,1,comercio minorista,0.884269,días,Reserve · póliza | FX Shield | Yield · barrido,-0.348586,0.535833,0.187247,3,liquidación de efectivo + retirada de efectivo,0.181883,29,28,false,0.0921522,0,0,0,0,0,0,0.358067,,,,,,,0
COMP_0790,GROUP_0210,producto,hostelería,1,hostelería,0.78,6 meses,Reserve · póliza | Yield · barrido | FX Shield,-0.125555,0.424254,0.2987,2,cobros,0.107825,854,622,true,0.714522,0,0,0,0,0,0,0,0,0,387,0.446775,0,0.0081843,1.54796
COMP_0791,GROUP_0065,producto,comercio minorista | mayorista / distribución,2,comercio minorista,0.646282,días,Reserve · póliza | Yield · barrido | FX Shield,-0.32368,0.697804,0.374124,3,liquidación de efectivo + retirada de efectivo,0.0379758,1667,844,false,0.00629761,0,0,0,0,0,0.000502354,0.00282714,,,,,,,6.51267
COMP_0792,GROUP_0070,producto,comercio minorista,1,comercio minorista,0.846572,días,Yield · barrido | Reserve · póliza | FX Shield,-0.371095,0.727838,0.356743,3,liquidación de efectivo + retirada de efectivo,0.0851863,1973,1608,false,0.215453,0,0,0,0,0,3.02698e-05,0.274355,,,,,,,5.20119
COMP_0793,GROUP_0147,mixto,hostelería | comercio minorista,2,hostelería,0.536226,6 meses,Reserve · póliza | Yield · barrido | FX Shield,-0.00900839,0.662965,0.653957,1,liquidación TPV + cobros masivos,0.38777,6548,5558,true,0.0579266,0,0,0,0,1,0.0996319,0.012421,22,20,113,0.0990329,0,0,0.529861
COMP_0794,GROUP_0035,producto,comercio minorista | hostelería,2,comercio minorista,0.59339,días,Reserve · póliza | Yield · barrido | FX Shield,-0.137188,0.618163,0.480975,1,liquidación TPV + cobros masivos,0.258551,3739,3697,true,0.0252082,0,0,0,0,0,0.278345,0.00657513,0,30,11,0.630521,0,0,0.15632
COMP_0795,GROUP_0039,servicio,comercio minorista | servicios profesionales,2,comercio minorista,0.532244,días,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.0971853,0.521993,0.619179,1,liquidación TPV + cobros masivos,0.0678758,684,470,true,0.34454,0,0,0,0,0,0.155502,0.0185901,0,3,19,0.960219,0,0.00589391,1.73256
COMP_0796,GROUP_0160,producto,hostelería | alquiler / inmobiliario | comercio minorista,3,hostelería,0.78,6 meses,Yield · barrido | Reserve · póliza | FX Shield | Seguro de cobro,-0.197178,0.552584,0.355406,3,liquidación de efectivo + retirada de efectivo,0.085408,271,256,true,0.00809563,0,0,0,0,0,0,0.0167734,30,15,5,0.868414,0,0.0483092,13.047
COMP_0797,GROUP_0081,mixto,comercio minorista,1,comercio minorista,0.670319,días,Reserve · póliza | FX Shield | Yield · barrido,0.0544641,0.514244,0.568709,1,liquidación TPV + cobros masivos,0.0719471,8115,5866,true,0.382813,0,0,0,0,0,0.0351613,0.0415745,0,27,11,0.265582,0,0,0.105562
